adm_1_name,Year,Month,YearMonth,dengue_total_month
KHANH HOA,2010,5,2010-05-01,366.0
KIEN GIANG,2010,5,2010-05-01,257.0
KON TUM,2010,5,2010-05-01,18.0
LAI CHAU,2010,5,2010-05-01,0.0
LAM DONG,2010,5,2010-05-01,50.0
LANG SON,2010,5,2010-05-01,0.0
LAO CAI,2010,5,2010-05-01,0.0
LONG AN,2010,5,2010-05-01,58.0
NAM DINH,2010,5,2010-05-01,0.0
NGHE AN,2010,5,2010-05-01,0.0
NINH BINH,2010,5,2010-05-01,0.0
NINH THUAN,2010,5,2010-05-01,61.0
PHU THO,2010,5,2010-05-01,6.0
PHU YEN,2010,5,2010-05-01,56.0
QUANG BINH,2010,5,2010-05-01,6.0
QUANG NAM,2010,5,2010-05-01,29.0
QUANG NGAI,2010,5,2010-05-01,121.0
QUANG NINH,2010,5,2010-05-01,1.0
QUANG TRI,2010,5,2010-05-01,1.0
SOC TRANG,2010,5,2010-05-01,125.0
SON LA,2010,5,2010-05-01,0.0
TAY NINH,2010,5,2010-05-01,29.0
THAI BINH,2010,5,2010-05-01,3.0
THAI NGUYEN,2010,5,2010-05-01,2.0
THANH HOA,2010,5,2010-05-01,0.0
THUA THIEN - HUE,2010,5,2010-05-01,65.0
TIEN GIANG,2010,5,2010-05-01,55.0
TRA VINH,2010,5,2010-05-01,135.0
TUYEN QUANG,2010,5,2010-05-01,0.0
VINH LONG,2010,5,2010-05-01,17.0
VINH PHUC,2010,5,2010-05-01,0.0
YEN BAI,2010,5,2010-05-01,0.0
AN GIANG,2010,6,2010-06-01,297.0
BA RIA-VUNG TAU,2010,6,2010-06-01,17.0
BAC GIANG,2010,6,2010-06-01,3.0
BAC KAN,2010,6,2010-06-01,0.0
BAC LIEU,2010,6,2010-06-01,168.0
BAC NINH,2010,6,2010-06-01,0.0
BEN TRE,2010,6,2010-06-01,12.0
BINH DINH,2010,6,2010-06-01,298.0
BINH DUONG,2010,6,2010-06-01,263.0
BINH PHUOC,2010,6,2010-06-01,26.0
BINH THUAN,2010,6,2010-06-01,143.0
CA MAU,2010,6,2010-06-01,328.0
CAN THO CITY,2010,6,2010-06-01,9.0
CAO BANG,2010,6,2010-06-01,0.0
DA NANG CITY,2010,6,2010-06-01,174.0
DAK LAK,2010,6,2010-06-01,227.0
DAK NONG,2010,6,2010-06-01,427.0
DIEN BIEN,2010,6,2010-06-01,0.0
DONG NAI,2010,6,2010-06-01,429.0
DONG THAP,2010,6,2010-06-01,230.0
GIA LAI,2010,6,2010-06-01,188.0
HA GIANG,2010,6,2010-06-01,0.0
HA NAM,2010,6,2010-06-01,5.0
HA NOI CITY,2010,6,2010-06-01,117.0
HA TINH,2010,6,2010-06-01,0.0
HAI DUONG,2010,6,2010-06-01,0.0
HAI PHONG CITY,2010,6,2010-06-01,0.0
HAU GIANG,2010,6,2010-06-01,48.0
HO CHI MINH CITY,2010,6,2010-06-01,376.0
HOA BINH,2010,6,2010-06-01,1.0
HUNG YEN,2010,6,2010-06-01,0.0
KHANH HOA,2010,6,2010-06-01,569.0
KIEN GIANG,2010,6,2010-06-01,485.0
KON TUM,2010,6,2010-06-01,55.0
LAI CHAU,2010,6,2010-06-01,0.0
LAM DONG,2010,6,2010-06-01,119.0
LANG SON,2010,6,2010-06-01,0.0
LAO CAI,2010,6,2010-06-01,0.0
LONG AN,2010,6,2010-06-01,147.0
NAM DINH,2010,6,2010-06-01,0.0
NGHE AN,2010,6,2010-06-01,0.0
NINH BINH,2010,6,2010-06-01,0.0
NINH THUAN,2010,6,2010-06-01,51.0
PHU THO,2010,6,2010-06-01,9.0
PHU YEN,2010,6,2010-06-01,340.0
QUANG BINH,2010,6,2010-06-01,61.0
QUANG NAM,2010,6,2010-06-01,152.0
QUANG NGAI,2010,6,2010-06-01,185.0
QUANG NINH,2010,6,2010-06-01,0.0
QUANG TRI,2010,6,2010-06-01,8.0
SOC TRANG,2010,6,2010-06-01,162.0
SON LA,2010,6,2010-06-01,0.0
TAY NINH,2010,6,2010-06-01,30.0
THAI BINH,2010,6,2010-06-01,0.0
THAI NGUYEN,2010,6,2010-06-01,0.0
THANH HOA,2010,6,2010-06-01,0.0
THUA THIEN - HUE,2010,6,2010-06-01,161.0
TIEN GIANG,2010,6,2010-06-01,117.0
TRA VINH,2010,6,2010-06-01,158.0
TUYEN QUANG,2010,6,2010-06-01,0.0
VINH LONG,2010,6,2010-06-01,40.0
VINH PHUC,2010,6,2010-06-01,0.0
YEN BAI,2010,6,2010-06-01,0.0
AN GIANG,2010,7,2010-07-01,667.0
BA RIA-VUNG TAU,2010,7,2010-07-01,45.0
BAC GIANG,2010,7,2010-07-01,9.0
BAC KAN,2010,7,2010-07-01,0.0
BAC LIEU,2010,7,2010-07-01,255.0
BAC NINH,2010,7,2010-07-01,263.0
BEN TRE,2010,7,2010-07-01,32.0
BINH DINH,2010,7,2010-07-01,563.0
BINH DUONG,2010,7,2010-07-01,420.0
BINH PHUOC,2010,7,2010-07-01,85.0
BINH THUAN,2010,7,2010-07-01,297.0
CA MAU,2010,7,2010-07-01,751.0
CAN THO CITY,2010,7,2010-07-01,81.0
CAO BANG,2010,7,2010-07-01,0.0
DA NANG CITY,2010,7,2010-07-01,267.0
DAK LAK,2010,7,2010-07-01,750.0
DAK NONG,2010,7,2010-07-01,553.0
DIEN BIEN,2010,7,2010-07-01,0.0
DONG NAI,2010,7,2010-07-01,1389.0
DONG THAP,2010,7,2010-07-01,580.0
GIA LAI,2010,7,2010-07-01,723.0
HA GIANG,2010,7,2010-07-01,0.0
HA NAM,2010,7,2010-07-01,0.0
HA NOI CITY,2010,7,2010-07-01,173.0
HA TINH,2010,7,2010-07-01,0.0
HAI DUONG,2010,7,2010-07-01,0.0
HAI PHONG CITY,2010,7,2010-07-01,2.0
HAU GIANG,2010,7,2010-07-01,158.0
HO CHI MINH CITY,2010,7,2010-07-01,714.0
HOA BINH,2010,7,2010-07-01,6.0
HUNG YEN,2010,7,2010-07-01,0.0
KHANH HOA,2010,7,2010-07-01,1264.0
KIEN GIANG,2010,7,2010-07-01,860.0
KON TUM,2010,7,2010-07-01,321.0
LAI CHAU,2010,7,2010-07-01,0.0
LAM DONG,2010,7,2010-07-01,274.0
LANG SON,2010,7,2010-07-01,0.0
LAO CAI,2010,7,2010-07-01,0.0
LONG AN,2010,7,2010-07-01,436.0
NAM DINH,2010,7,2010-07-01,68.0
NGHE AN,2010,7,2010-07-01,0.0
NINH BINH,2010,7,2010-07-01,0.0
NINH THUAN,2010,7,2010-07-01,213.0
PHU THO,2010,7,2010-07-01,8.0
PHU YEN,2010,7,2010-07-01,896.0
QUANG BINH,2010,7,2010-07-01,48.0
QUANG NAM,2010,7,2010-07-01,316.0
QUANG NGAI,2010,7,2010-07-01,418.0
QUANG NINH,2010,7,2010-07-01,3.0
QUANG TRI,2010,7,2010-07-01,52.0
SOC TRANG,2010,7,2010-07-01,466.0
SON LA,2010,7,2010-07-01,0.0
TAY NINH,2010,7,2010-07-01,125.0
THAI BINH,2010,7,2010-07-01,0.0
THAI NGUYEN,2010,7,2010-07-01,0.0
THANH HOA,2010,7,2010-07-01,0.0
THUA THIEN - HUE,2010,7,2010-07-01,441.0
TIEN GIANG,2010,7,2010-07-01,415.0
TRA VINH,2010,7,2010-07-01,245.0
TUYEN QUANG,2010,7,2010-07-01,0.0
VINH LONG,2010,7,2010-07-01,90.0
VINH PHUC,2010,7,2010-07-01,0.0
YEN BAI,2010,7,2010-07-01,0.0
AN GIANG,2010,8,2010-08-01,827.0
BA RIA-VUNG TAU,2010,8,2010-08-01,59.0
BAC GIANG,2010,8,2010-08-01,193.0
BAC KAN,2010,8,2010-08-01,0.0
BAC LIEU,2010,8,2010-08-01,286.0
BAC NINH,2010,8,2010-08-01,190.0
BEN TRE,2010,8,2010-08-01,63.0
BINH DINH,2010,8,2010-08-01,600.0
BINH DUONG,2010,8,2010-08-01,374.0
BINH PHUOC,2010,8,2010-08-01,213.0
BINH THUAN,2010,8,2010-08-01,345.0
CA MAU,2010,8,2010-08-01,1455.0
CAN THO CITY,2010,8,2010-08-01,158.0
CAO BANG,2010,8,2010-08-01,0.0
DA NANG CITY,2010,8,2010-08-01,372.0
DAK LAK,2010,8,2010-08-01,2059.0
DAK NONG,2010,8,2010-08-01,260.0
DIEN BIEN,2010,8,2010-08-01,0.0
DONG NAI,2010,8,2010-08-01,1670.0
DONG THAP,2010,8,2010-08-01,734.0
GIA LAI,2010,8,2010-08-01,913.0
HA GIANG,2010,8,2010-08-01,0.0
HA NAM,2010,8,2010-08-01,0.0
HA NOI CITY,2010,8,2010-08-01,392.0
HA TINH,2010,8,2010-08-01,3.0
HAI DUONG,2010,8,2010-08-01,0.0
HAI PHONG CITY,2010,8,2010-08-01,3.0
HAU GIANG,2010,8,2010-08-01,199.0
HO CHI MINH CITY,2010,8,2010-08-01,877.0
HOA BINH,2010,8,2010-08-01,8.0
HUNG YEN,2010,8,2010-08-01,0.0
KHANH HOA,2010,8,2010-08-01,1227.0
KIEN GIANG,2010,8,2010-08-01,994.0
KON TUM,2010,8,2010-08-01,303.0
LAI CHAU,2010,8,2010-08-01,0.0
LAM DONG,2010,8,2010-08-01,790.0
LANG SON,2010,8,2010-08-01,0.0
LAO CAI,2010,8,2010-08-01,0.0
LONG AN,2010,8,2010-08-01,661.0
NAM DINH,2010,8,2010-08-01,105.0
NGHE AN,2010,8,2010-08-01,0.0
NINH BINH,2010,8,2010-08-01,4.0
NINH THUAN,2010,8,2010-08-01,250.0
PHU THO,2010,8,2010-08-01,6.0
PHU YEN,2010,8,2010-08-01,955.0
QUANG BINH,2010,8,2010-08-01,93.0
QUANG NAM,2010,8,2010-08-01,342.0
QUANG NGAI,2010,8,2010-08-01,441.0
QUANG NINH,2010,8,2010-08-01,7.0
QUANG TRI,2010,8,2010-08-01,65.0
SOC TRANG,2010,8,2010-08-01,812.0
SON LA,2010,8,2010-08-01,0.0
TAY NINH,2010,8,2010-08-01,118.0
THAI BINH,2010,8,2010-08-01,21.0
THAI NGUYEN,2010,8,2010-08-01,0.0
THANH HOA,2010,8,2010-08-01,0.0
THUA THIEN - HUE,2010,8,2010-08-01,556.0
TIEN GIANG,2010,8,2010-08-01,844.0
TRA VINH,2010,8,2010-08-01,259.0
TUYEN QUANG,2010,8,2010-08-01,0.0
VINH LONG,2010,8,2010-08-01,113.0
VINH PHUC,2010,8,2010-08-01,0.0
YEN BAI,2010,8,2010-08-01,0.0
AN GIANG,2010,9,2010-09-01,771.0
BA RIA-VUNG TAU,2010,9,2010-09-01,95.0
BAC GIANG,2010,9,2010-09-01,409.0
BAC KAN,2010,9,2010-09-01,0.0
BAC LIEU,2010,9,2010-09-01,240.0
BAC NINH,2010,9,2010-09-01,401.0
BEN TRE,2010,9,2010-09-01,63.0
BINH DINH,2010,9,2010-09-01,731.0
BINH DUONG,2010,9,2010-09-01,323.0
BINH PHUOC,2010,9,2010-09-01,203.0
BINH THUAN,2010,9,2010-09-01,379.0
CA MAU,2010,9,2010-09-01,2028.0
CAN THO CITY,2010,9,2010-09-01,316.0
CAO BANG,2010,9,2010-09-01,0.0
DA NANG CITY,2010,9,2010-09-01,997.0
DAK LAK,2010,9,2010-09-01,1559.0
DAK NONG,2010,9,2010-09-01,315.0
DIEN BIEN,2010,9,2010-09-01,0.0
DONG NAI,2010,9,2010-09-01,1180.0
DONG THAP,2010,9,2010-09-01,795.0
GIA LAI,2010,9,2010-09-01,685.0
HA GIANG,2010,9,2010-09-01,0.0
HA NAM,2010,9,2010-09-01,0.0
HA NOI CITY,2010,9,2010-09-01,609.0
HA TINH,2010,9,2010-09-01,0.0
HAI DUONG,2010,9,2010-09-01,0.0
HAI PHONG CITY,2010,9,2010-09-01,5.0
HAU GIANG,2010,9,2010-09-01,143.0
HO CHI MINH CITY,2010,9,2010-09-01,1075.0
HOA BINH,2010,9,2010-09-01,4.0
HUNG YEN,2010,9,2010-09-01,0.0
KHANH HOA,2010,9,2010-09-01,1089.0
KIEN GIANG,2010,9,2010-09-01,956.0
KON TUM,2010,9,2010-09-01,186.0
LAI CHAU,2010,9,2010-09-01,0.0
LAM DONG,2010,9,2010-09-01,994.0
LANG SON,2010,9,2010-09-01,0.0
LAO CAI,2010,9,2010-09-01,0.0
LONG AN,2010,9,2010-09-01,695.0
NAM DINH,2010,9,2010-09-01,44.0
NGHE AN,2010,9,2010-09-01,0.0
NINH BINH,2010,9,2010-09-01,1.0
NINH THUAN,2010,9,2010-09-01,404.0
PHU THO,2010,9,2010-09-01,6.0
PHU YEN,2010,9,2010-09-01,779.0
QUANG BINH,2010,9,2010-09-01,333.0
QUANG NAM,2010,9,2010-09-01,675.0
QUANG NGAI,2010,9,2010-09-01,971.0
QUANG NINH,2010,9,2010-09-01,14.0
QUANG TRI,2010,9,2010-09-01,63.0
SOC TRANG,2010,9,2010-09-01,944.0
SON LA,2010,9,2010-09-01,0.0
TAY NINH,2010,9,2010-09-01,93.0
THAI BINH,2010,9,2010-09-01,35.0
THAI NGUYEN,2010,9,2010-09-01,0.0
THANH HOA,2010,9,2010-09-01,0.0
THUA THIEN - HUE,2010,9,2010-09-01,750.0
TIEN GIANG,2010,9,2010-09-01,928.0
TRA VINH,2010,9,2010-09-01,299.0
TUYEN QUANG,2010,9,2010-09-01,0.0
VINH LONG,2010,9,2010-09-01,51.0
VINH PHUC,2010,9,2010-09-01,0.0
YEN BAI,2010,9,2010-09-01,0.0
AN GIANG,2010,10,2010-10-01,882.0
BA RIA-VUNG TAU,2010,10,2010-10-01,125.0
BAC GIANG,2010,10,2010-10-01,96.0
BAC KAN,2010,10,2010-10-01,0.0
BAC LIEU,2010,10,2010-10-01,185.0
BAC NINH,2010,10,2010-10-01,79.0
BEN TRE,2010,10,2010-10-01,82.0
BINH DINH,2010,10,2010-10-01,672.0
BINH DUONG,2010,10,2010-10-01,345.0
BINH PHUOC,2010,10,2010-10-01,173.0
BINH THUAN,2010,10,2010-10-01,336.0
CA MAU,2010,10,2010-10-01,2667.0
CAN THO CITY,2010,10,2010-10-01,347.0
CAO BANG,2010,10,2010-10-01,0.0
DA NANG CITY,2010,10,2010-10-01,961.0
DAK LAK,2010,10,2010-10-01,1115.0
DAK NONG,2010,10,2010-10-01,167.0
DIEN BIEN,2010,10,2010-10-01,0.0
DONG NAI,2010,10,2010-10-01,899.0
DONG THAP,2010,10,2010-10-01,691.0
GIA LAI,2010,10,2010-10-01,609.0
HA GIANG,2010,10,2010-10-01,0.0
HA NAM,2010,10,2010-10-01,3.0
HA NOI CITY,2010,10,2010-10-01,726.0
HA TINH,2010,10,2010-10-01,0.0
HAI DUONG,2010,10,2010-10-01,0.0
HAI PHONG CITY,2010,10,2010-10-01,2.0
HAU GIANG,2010,10,2010-10-01,140.0
HO CHI MINH CITY,2010,10,2010-10-01,1001.0
HOA BINH,2010,10,2010-10-01,0.0
HUNG YEN,2010,10,2010-10-01,0.0
KHANH HOA,2010,10,2010-10-01,930.0
KIEN GIANG,2010,10,2010-10-01,640.0
KON TUM,2010,10,2010-10-01,99.0
LAI CHAU,2010,10,2010-10-01,0.0
LAM DONG,2010,10,2010-10-01,883.0
LANG SON,2010,10,2010-10-01,0.0
LAO CAI,2010,10,2010-10-01,0.0
LONG AN,2010,10,2010-10-01,384.0
NAM DINH,2010,10,2010-10-01,43.0
NGHE AN,2010,10,2010-10-01,0.0
NINH BINH,2010,10,2010-10-01,5.0
NINH THUAN,2010,10,2010-10-01,233.0
PHU THO,2010,10,2010-10-01,13.0
PHU YEN,2010,10,2010-10-01,664.0
QUANG BINH,2010,10,2010-10-01,74.0
QUANG NAM,2010,10,2010-10-01,1020.0
QUANG NGAI,2010,10,2010-10-01,1477.0
QUANG NINH,2010,10,2010-10-01,18.0
QUANG TRI,2010,10,2010-10-01,45.0
SOC TRANG,2010,10,2010-10-01,1127.0
SON LA,2010,10,2010-10-01,0.0
TAY NINH,2010,10,2010-10-01,101.0
THAI BINH,2010,10,2010-10-01,24.0
THAI NGUYEN,2010,10,2010-10-01,0.0
THANH HOA,2010,10,2010-10-01,0.0
THUA THIEN - HUE,2010,10,2010-10-01,410.0
TIEN GIANG,2010,10,2010-10-01,900.0
TRA VINH,2010,10,2010-10-01,269.0
TUYEN QUANG,2010,10,2010-10-01,0.0
VINH LONG,2010,10,2010-10-01,57.0
VINH PHUC,2010,10,2010-10-01,0.0
YEN BAI,2010,10,2010-10-01,0.0
AN GIANG,2010,11,2010-11-01,739.0
BA RIA-VUNG TAU,2010,11,2010-11-01,180.0
BAC GIANG,2010,11,2010-11-01,11.0
BAC KAN,2010,11,2010-11-01,0.0
BAC LIEU,2010,11,2010-11-01,96.0
BAC NINH,2010,11,2010-11-01,0.0
BEN TRE,2010,11,2010-11-01,62.0
BINH DINH,2010,11,2010-11-01,413.0
BINH DUONG,2010,11,2010-11-01,329.0
BINH PHUOC,2010,11,2010-11-01,139.0
BINH THUAN,2010,11,2010-11-01,201.0
CA MAU,2010,11,2010-11-01,2325.0
CAN THO CITY,2010,11,2010-11-01,481.0
CAO BANG,2010,11,2010-11-01,0.0
DA NANG CITY,2010,11,2010-11-01,637.0
DAK LAK,2010,11,2010-11-01,500.0
DAK NONG,2010,11,2010-11-01,51.0
DIEN BIEN,2010,11,2010-11-01,0.0
DONG NAI,2010,11,2010-11-01,452.0
DONG THAP,2010,11,2010-11-01,406.0
GIA LAI,2010,11,2010-11-01,244.0
HA GIANG,2010,11,2010-11-01,0.0
HA NAM,2010,11,2010-11-01,3.0
HA NOI CITY,2010,11,2010-11-01,570.0
HA TINH,2010,11,2010-11-01,0.0
HAI DUONG,2010,11,2010-11-01,0.0
HAI PHONG CITY,2010,11,2010-11-01,25.0
HAU GIANG,2010,11,2010-11-01,119.0
HO CHI MINH CITY,2010,11,2010-11-01,647.0
HOA BINH,2010,11,2010-11-01,4.0
HUNG YEN,2010,11,2010-11-01,0.0
KHANH HOA,2010,11,2010-11-01,434.0
KIEN GIANG,2010,11,2010-11-01,489.0
KON TUM,2010,11,2010-11-01,24.0
LAI CHAU,2010,11,2010-11-01,0.0
LAM DONG,2010,11,2010-11-01,524.0
LANG SON,2010,11,2010-11-01,0.0
LAO CAI,2010,11,2010-11-01,0.0
LONG AN,2010,11,2010-11-01,246.0
NAM DINH,2010,11,2010-11-01,4.0
NGHE AN,2010,11,2010-11-01,0.0
NINH BINH,2010,11,2010-11-01,1.0
NINH THUAN,2010,11,2010-11-01,125.0
PHU THO,2010,11,2010-11-01,14.0
PHU YEN,2010,11,2010-11-01,368.0
QUANG BINH,2010,11,2010-11-01,30.0
QUANG NAM,2010,11,2010-11-01,364.0
QUANG NGAI,2010,11,2010-11-01,1100.0
QUANG NINH,2010,11,2010-11-01,37.0
QUANG TRI,2010,11,2010-11-01,15.0
SOC TRANG,2010,11,2010-11-01,764.0
SON LA,2010,11,2010-11-01,0.0
TAY NINH,2010,11,2010-11-01,131.0
THAI BINH,2010,11,2010-11-01,0.0
THAI NGUYEN,2010,11,2010-11-01,0.0
THANH HOA,2010,11,2010-11-01,0.0
THUA THIEN - HUE,2010,11,2010-11-01,176.0
TIEN GIANG,2010,11,2010-11-01,629.0
TRA VINH,2010,11,2010-11-01,164.0
TUYEN QUANG,2010,11,2010-11-01,0.0
VINH LONG,2010,11,2010-11-01,38.0
VINH PHUC,2010,11,2010-11-01,0.0
YEN BAI,2010,11,2010-11-01,0.0
AN GIANG,2010,12,2010-12-01,452.0
BA RIA-VUNG TAU,2010,12,2010-12-01,142.0
BAC GIANG,2010,12,2010-12-01,3.0
BAC KAN,2010,12,2010-12-01,0.0
BAC LIEU,2010,12,2010-12-01,98.0
BAC NINH,2010,12,2010-12-01,0.0
BEN TRE,2010,12,2010-12-01,67.0
BINH DINH,2010,12,2010-12-01,185.0
BINH DUONG,2010,12,2010-12-01,302.0
BINH PHUOC,2010,12,2010-12-01,113.0
BINH THUAN,2010,12,2010-12-01,142.0
CA MAU,2010,12,2010-12-01,1921.0
CAN THO CITY,2010,12,2010-12-01,366.0
CAO BANG,2010,12,2010-12-01,0.0
DA NANG CITY,2010,12,2010-12-01,206.0
DAK LAK,2010,12,2010-12-01,94.0
DAK NONG,2010,12,2010-12-01,24.0
DIEN BIEN,2010,12,2010-12-01,0.0
DONG NAI,2010,12,2010-12-01,236.0
DONG THAP,2010,12,2010-12-01,207.0
GIA LAI,2010,12,2010-12-01,70.0
HA GIANG,2010,12,2010-12-01,0.0
HA NAM,2010,12,2010-12-01,3.0
HA NOI CITY,2010,12,2010-12-01,234.0
HA TINH,2010,12,2010-12-01,0.0
HAI DUONG,2010,12,2010-12-01,0.0
HAI PHONG CITY,2010,12,2010-12-01,4.0
HAU GIANG,2010,12,2010-12-01,86.0
HO CHI MINH CITY,2010,12,2010-12-01,422.0
HOA BINH,2010,12,2010-12-01,2.0
HUNG YEN,2010,12,2010-12-01,0.0
KHANH HOA,2010,12,2010-12-01,198.0
KIEN GIANG,2010,12,2010-12-01,277.0
KON TUM,2010,12,2010-12-01,2.0
LAI CHAU,2010,12,2010-12-01,0.0
LAM DONG,2010,12,2010-12-01,403.0
LANG SON,2010,12,2010-12-01,0.0
LAO CAI,2010,12,2010-12-01,0.0
LONG AN,2010,12,2010-12-01,180.0
NAM DINH,2010,12,2010-12-01,0.0
NGHE AN,2010,12,2010-12-01,0.0
NINH BINH,2010,12,2010-12-01,1.0
NINH THUAN,2010,12,2010-12-01,58.0
PHU THO,2010,12,2010-12-01,7.0
PHU YEN,2010,12,2010-12-01,80.0
QUANG BINH,2010,12,2010-12-01,10.0
QUANG NAM,2010,12,2010-12-01,115.0
QUANG NGAI,2010,12,2010-12-01,583.0
QUANG NINH,2010,12,2010-12-01,64.0
QUANG TRI,2010,12,2010-12-01,7.0
SOC TRANG,2010,12,2010-12-01,586.0
SON LA,2010,12,2010-12-01,0.0
TAY NINH,2010,12,2010-12-01,128.0
THAI BINH,2010,12,2010-12-01,0.0
THAI NGUYEN,2010,12,2010-12-01,0.0
THANH HOA,2010,12,2010-12-01,0.0
THUA THIEN - HUE,2010,12,2010-12-01,134.0
TIEN GIANG,2010,12,2010-12-01,539.0
TRA VINH,2010,12,2010-12-01,165.0
TUYEN QUANG,2010,12,2010-12-01,0.0
VINH LONG,2010,12,2010-12-01,21.0
VINH PHUC,2010,12,2010-12-01,0.0
YEN BAI,2010,12,2010-12-01,0.0
